"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flighttime","flighttime24","ChristmasEve"
"44189",2013,7,22,2328,2000,208,244,2244,240,"UA",260,"N402UA","EWR","IAH",194,1400,20,0,2013-07-22 20:00:00,-2084,316,"Un-Christmas Eve"
"44190",2013,7,22,2333,1935,238,123,2142,221,"9E",3443,"N924XJ","JFK","RDU",63,427,19,35,2013-07-22 19:00:00,-2210,190,"Un-Christmas Eve"
"44191",2013,7,22,2334,2009,205,224,2235,229,"EV",4333,"N13132","EWR","TUL",181,1215,20,9,2013-07-22 20:00:00,-2110,290,"Un-Christmas Eve"
"44192",2013,7,22,2336,1745,351,159,2010,349,"DL",884,"N392DA","LGA","DEN",222,1620,17,45,2013-07-22 17:00:00,-2177,223,"Un-Christmas Eve"
"44193",2013,7,22,2338,2146,112,217,30,107,"B6",1183,"N659JB","JFK","MCO",127,944,21,46,2013-07-22 21:00:00,-2121,279,"Un-Christmas Eve"
"44194",2013,7,22,2340,2029,191,216,2248,208,"EV",5804,"N14105","EWR","OMA",162,1134,20,29,2013-07-22 20:00:00,-2124,276,"Un-Christmas Eve"
"44195",2013,7,22,2340,2030,190,108,2202,186,"FL",485,"N987AT","LGA","CAK",68,397,20,30,2013-07-22 20:00:00,-2232,168,"Un-Christmas Eve"
"44196",2013,7,22,2344,2120,144,201,2334,147,"B6",775,"N267JB","JFK","MSY",165,1182,21,20,2013-07-22 21:00:00,-2143,257,"Un-Christmas Eve"
"44197",2013,7,22,2347,1901,286,259,2213,286,"B6",201,"N323JB","JFK","FLL",141,1069,19,1,2013-07-22 19:00:00,-2088,312,"Un-Christmas Eve"
"44198",2013,7,22,2352,1825,327,208,2032,336,"DL",1715,"N364NB","LGA","MSY",165,1183,18,25,2013-07-22 18:00:00,-2144,256,"Un-Christmas Eve"
"44199",2013,7,22,2353,2059,174,146,2249,177,"EV",4672,"N14198","EWR","STL",125,872,20,59,2013-07-22 20:00:00,-2207,193,"Un-Christmas Eve"
"44200",2013,7,22,2353,2055,178,110,2230,160,"WN",579,"N751SW","LGA","MDW",109,725,20,55,2013-07-22 20:00:00,-2243,157,"Un-Christmas Eve"
"44201",2013,7,22,2357,2130,147,223,2359,144,"B6",1677,"N324JB","JFK","JAX",111,828,21,30,2013-07-22 21:00:00,-2134,266,"Un-Christmas Eve"
"44202",2013,7,22,2359,2125,154,252,2354,178,"B6",97,"N809JB","JFK","DEN",222,1626,21,25,2013-07-22 21:00:00,-2107,293,"Un-Christmas Eve"
"44203",2013,7,22,2359,1905,294,113,2045,268,"WN",542,"N7734H","LGA","MKE",112,738,19,5,2013-07-22 19:00:00,-2246,154,"Un-Christmas Eve"
"44204",2013,7,23,1901,1852,9,2149,2158,-9,"UA",1267,"N34282","EWR","SNA",322,2434,18,52,2013-07-23 18:00:00,248,248,"Un-Christmas Eve"
"44205",2013,7,23,1903,1900,3,2308,2240,28,"DL",1465,"N721TW","JFK","SFO",366,2586,19,0,2013-07-23 19:00:00,405,405,"Un-Christmas Eve"
"44206",2013,7,23,1903,1745,78,2148,2110,38,"AA",1611,"N3HWAA","LGA","MIA",147,1096,17,45,2013-07-23 17:00:00,245,245,"Un-Christmas Eve"
"44207",2013,7,23,1903,1830,33,2300,2155,65,"UA",389,"N560UA","JFK","SFO",359,2586,18,30,2013-07-23 18:00:00,397,397,"Un-Christmas Eve"
"44208",2013,7,23,1903,1755,68,2150,2114,36,"UA",212,"N572UA","EWR","SFO",330,2565,17,55,2013-07-23 17:00:00,247,247,"Un-Christmas Eve"
"44209",2013,7,23,1904,1845,19,2117,2115,2,"DL",245,"N3745B","JFK","PHX",282,2153,18,45,2013-07-23 18:00:00,213,213,"Un-Christmas Eve"
"44210",2013,7,23,1906,1815,51,2116,2046,30,"DL",926,"N323NB","EWR","ATL",103,746,18,15,2013-07-23 18:00:00,210,210,"Un-Christmas Eve"
"44211",2013,7,23,1906,1805,61,2018,1950,28,"AA",353,"N3HEAA","LGA","ORD",113,733,18,5,2013-07-23 18:00:00,112,112,"Un-Christmas Eve"
"44212",2013,7,23,1906,1709,117,2133,1954,99,"B6",327,"N655JB","EWR","MCO",127,937,17,9,2013-07-23 17:00:00,227,227,"Un-Christmas Eve"
"44213",2013,7,23,1907,1555,192,2144,1744,240,"B6",1105,"N334JB","JFK","ORD",129,740,15,55,2013-07-23 15:00:00,237,237,"Un-Christmas Eve"
"44214",2013,7,23,1908,1905,3,2235,2108,87,"9E",3525,"N920XJ","JFK","ORD",122,740,19,5,2013-07-23 19:00:00,327,327,"Un-Christmas Eve"
"44215",2013,7,23,1909,1700,129,2045,1845,120,"MQ",3216,"N629MQ","JFK","ORF",56,290,17,0,2013-07-23 17:00:00,136,136,"Un-Christmas Eve"
"44216",2013,7,23,1910,1835,35,2301,2155,66,"AA",269,"N3HLAA","JFK","SEA",352,2422,18,35,2013-07-23 18:00:00,391,391,"Un-Christmas Eve"
"44217",2013,7,23,1911,1900,11,2252,2143,69,"DL",2454,"N3773D","JFK","DEN",247,1626,19,0,2013-07-23 19:00:00,341,341,"Un-Christmas Eve"
"44218",2013,7,23,1911,1840,31,2206,2109,57,"9E",4245,"N8516C","JFK","CHS",95,636,18,40,2013-07-23 18:00:00,295,295,"Un-Christmas Eve"
"44219",2013,7,23,1911,1838,33,2157,2017,100,"B6",1202,"N183JB","JFK","BUF",65,301,18,38,2013-07-23 18:00:00,246,246,"Un-Christmas Eve"
"44220",2013,7,23,1911,1830,41,2028,1940,48,"MQ",3044,"N698MQ","JFK","BWI",39,184,18,30,2013-07-23 18:00:00,117,117,"Un-Christmas Eve"
"44221",2013,7,23,1912,1900,12,2324,2226,58,"DL",2007,"N3758Y","JFK","PDX",331,2454,19,0,2013-07-23 19:00:00,412,412,"Un-Christmas Eve"
"44222",2013,7,23,1912,1629,163,2144,1927,137,"B6",1161,"N630JB","LGA","PBI",138,1035,16,29,2013-07-23 16:00:00,232,232,"Un-Christmas Eve"
"44223",2013,7,23,1913,1559,194,2212,1910,182,"DL",706,"N371DA","JFK","AUS",197,1521,15,59,2013-07-23 15:00:00,299,299,"Un-Christmas Eve"
"44224",2013,7,23,1913,1745,88,2037,1925,72,"MQ",3301,"N520MQ","LGA","RDU",63,431,17,45,2013-07-23 17:00:00,124,124,"Un-Christmas Eve"
"44225",2013,7,23,1914,1735,99,2048,1928,80,"US",449,"N655AW","EWR","CLT",73,529,17,35,2013-07-23 17:00:00,134,134,"Un-Christmas Eve"
"44226",2013,7,23,1914,1905,9,2049,2057,-8,"UA",421,"N828UA","EWR","ORD",109,719,19,5,2013-07-23 19:00:00,135,135,"Un-Christmas Eve"
"44227",2013,7,23,1916,1800,76,2108,1930,98,"WN",625,"N216WR","EWR","MDW",113,711,18,0,2013-07-23 18:00:00,192,192,"Un-Christmas Eve"
"44228",2013,7,23,1919,1805,74,2144,2040,64,"DL",569,"N3750D","JFK","ATL",102,760,18,5,2013-07-23 18:00:00,225,225,"Un-Christmas Eve"
"44229",2013,7,23,1920,1920,0,2101,2123,-22,"EV",4434,"N16951","EWR","CLT",80,529,19,20,2013-07-23 19:00:00,181,181,"Un-Christmas Eve"
"44230",2013,7,23,1921,1755,86,2201,2045,76,"AA",785,"N3AMAA","LGA","DFW",190,1389,17,55,2013-07-23 17:00:00,280,280,"Un-Christmas Eve"
"44231",2013,7,23,1922,1700,142,2018,1823,115,"US",2183,"N738US","LGA","DCA",40,214,17,0,2013-07-23 17:00:00,96,96,"Un-Christmas Eve"
"44232",2013,7,23,1924,1705,139,2204,1910,174,"AA",1711,"N3JXAA","JFK","ORD",119,740,17,5,2013-07-23 17:00:00,280,280,"Un-Christmas Eve"
"44233",2013,7,23,1925,1635,170,2102,1833,149,"EV",5509,"N371CA","EWR","DTW",79,488,16,35,2013-07-23 16:00:00,177,177,"Un-Christmas Eve"
"44234",2013,7,23,1925,1830,55,2238,2145,53,"AA",119,"N3GUAA","EWR","LAX",326,2454,18,30,2013-07-23 18:00:00,313,313,"Un-Christmas Eve"
"44235",2013,7,23,1926,1859,27,2314,2147,87,"B6",711,"N529JB","JFK","LAS",304,2248,18,59,2013-07-23 18:00:00,388,388,"Un-Christmas Eve"
"44236",2013,7,23,1926,1825,61,2059,2005,54,"MQ",3134,"N543MQ","EWR","ORD",116,719,18,25,2013-07-23 18:00:00,133,133,"Un-Christmas Eve"
"44237",2013,7,23,1927,1915,12,2238,2230,8,"AA",21,"N329AA","JFK","LAX",319,2475,19,15,2013-07-23 19:00:00,311,311,"Un-Christmas Eve"
"44238",2013,7,23,1930,1820,70,2240,2141,59,"DL",83,"N944DL","JFK","MIA",146,1089,18,20,2013-07-23 18:00:00,310,310,"Un-Christmas Eve"
"44239",2013,7,23,1930,1822,68,2349,2155,NA,"UA",1141,"N35407","EWR","SFO",NA,2565,18,22,2013-07-23 18:00:00,419,419,"Un-Christmas Eve"
"44240",2013,7,23,1932,1835,57,2104,2046,18,"DL",2019,"N334NW","LGA","MSP",139,1020,18,35,2013-07-23 18:00:00,172,172,"Un-Christmas Eve"
"44241",2013,7,23,1933,1741,112,2224,2037,107,"UA",1161,"N37413","EWR","SAN",322,2425,17,41,2013-07-23 17:00:00,291,291,"Un-Christmas Eve"
"44242",2013,7,23,1934,1705,149,2117,1911,126,"US",894,"N564UW","LGA","CLT",83,544,17,5,2013-07-23 17:00:00,183,183,"Un-Christmas Eve"
"44243",2013,7,23,1934,1550,224,2203,1805,238,"WN",262,"N796SW","EWR","DEN",228,1605,15,50,2013-07-23 15:00:00,269,269,"Un-Christmas Eve"
"44244",2013,7,23,1934,1659,155,2132,1825,187,"UA",244,"N854UA","EWR","BOS",42,200,16,59,2013-07-23 16:00:00,198,198,"Un-Christmas Eve"
"44245",2013,7,23,1935,1929,6,2207,2212,-5,"UA",1182,"N38446","EWR","LAS",300,2227,19,29,2013-07-23 19:00:00,272,272,"Un-Christmas Eve"
"44246",2013,7,23,1936,1820,76,2102,2012,50,"UA",234,"N825UA","EWR","ORD",112,719,18,20,2013-07-23 18:00:00,166,166,"Un-Christmas Eve"
"44247",2013,7,23,1938,1830,68,2116,2038,38,"DL",2131,"N301NB","LGA","DTW",78,502,18,30,2013-07-23 18:00:00,178,178,"Un-Christmas Eve"
"44248",2013,7,23,1938,1901,37,2050,2024,26,"EV",4131,"N14952","EWR","RIC",48,277,19,1,2013-07-23 19:00:00,112,112,"Un-Christmas Eve"
"44249",2013,7,23,1938,1910,28,2227,2206,21,"UA",506,"N507UA","EWR","LAX",310,2454,19,10,2013-07-23 19:00:00,289,289,"Un-Christmas Eve"
"44250",2013,7,23,1939,1825,74,2236,2147,49,"AS",7,"N423AS","EWR","SEA",324,2402,18,25,2013-07-23 18:00:00,297,297,"Un-Christmas Eve"
"44251",2013,7,23,1939,1707,152,2052,1853,119,"UA",1424,"N26208","LGA","ORD",112,733,17,7,2013-07-23 17:00:00,113,113,"Un-Christmas Eve"
"44252",2013,7,23,1941,1939,2,2233,2234,-1,"UA",1555,"N78438","EWR","SAN",325,2425,19,39,2013-07-23 19:00:00,292,292,"Un-Christmas Eve"
"44253",2013,7,23,1942,1900,42,2146,2132,14,"DL",947,"N969DL","LGA","ATL",103,762,19,0,2013-07-23 19:00:00,204,204,"Un-Christmas Eve"
"44254",2013,7,23,1945,1855,50,2336,2216,80,"B6",669,"N524JB","JFK","SJC",345,2569,18,55,2013-07-23 18:00:00,391,391,"Un-Christmas Eve"
"44255",2013,7,23,1947,1705,162,2322,2004,198,"DL",503,"N397DA","JFK","SAN",322,2446,17,5,2013-07-23 17:00:00,375,375,"Un-Christmas Eve"
"44256",2013,7,23,1948,1920,28,2239,2238,1,"UA",312,"N832UA","EWR","PDX",328,2434,19,20,2013-07-23 19:00:00,291,291,"Un-Christmas Eve"
"44257",2013,7,23,1949,1710,159,2158,1932,146,"UA",350,"N474UA","EWR","PHX",282,2133,17,10,2013-07-23 17:00:00,209,209,"Un-Christmas Eve"
"44258",2013,7,23,1950,1755,115,2126,1921,125,"B6",1407,"N192JB","JFK","IAD",46,228,17,55,2013-07-23 17:00:00,176,176,"Un-Christmas Eve"
"44259",2013,7,23,1951,1932,19,2304,2228,36,"B6",225,"N563JB","JFK","TPA",144,1005,19,32,2013-07-23 19:00:00,353,353,"Un-Christmas Eve"
"44260",2013,7,23,1953,1825,88,2148,2032,76,"DL",1715,"N369NB","LGA","MSY",157,1183,18,25,2013-07-23 18:00:00,195,195,"Un-Christmas Eve"
"44261",2013,7,23,1954,1840,74,2232,2154,38,"UA",697,"N498UA","EWR","TPA",135,997,18,40,2013-07-23 18:00:00,278,278,"Un-Christmas Eve"
"44262",2013,7,23,1956,1900,56,2123,2012,71,"US",2140,"N954UW","LGA","BOS",43,184,19,0,2013-07-23 19:00:00,167,167,"Un-Christmas Eve"
"44263",2013,7,23,1957,1930,27,2236,2232,4,"DL",1435,"N906DL","LGA","TPA",138,1010,19,30,2013-07-23 19:00:00,279,279,"Un-Christmas Eve"
"44264",2013,7,23,1957,1800,117,2354,2102,172,"B6",359,"N527JB","JFK","BUR",335,2465,18,0,2013-07-23 18:00:00,397,397,"Un-Christmas Eve"
"44265",2013,7,23,1958,1729,149,2113,1855,138,"EV",4224,"N11548","EWR","MKE",115,725,17,29,2013-07-23 17:00:00,155,155,"Un-Christmas Eve"
"44266",2013,7,23,1958,1819,99,2301,2118,103,"B6",153,"N547JB","JFK","PBI",137,1028,18,19,2013-07-23 18:00:00,343,343,"Un-Christmas Eve"
"44267",2013,7,23,1958,1825,93,2237,2134,63,"UA",1684,"N32404","EWR","MIA",143,1085,18,25,2013-07-23 18:00:00,279,279,"Un-Christmas Eve"
"44268",2013,7,23,2000,1959,1,2140,2146,-6,"EV",6120,"N16571","LGA","CLE",74,419,19,59,2013-07-23 19:00:00,140,140,"Un-Christmas Eve"
"44269",2013,7,23,2000,1900,60,2241,2141,60,"UA",1442,"N78506","EWR","DFW",182,1372,19,0,2013-07-23 19:00:00,241,241,"Un-Christmas Eve"
"44270",2013,7,23,2001,1830,91,2145,2015,90,"AA",2019,"N454AA","LGA","STL",130,888,18,30,2013-07-23 18:00:00,144,144,"Un-Christmas Eve"
"44271",2013,7,23,2002,1825,97,2211,2046,85,"9E",3807,"N825AY","EWR","CVG",90,569,18,25,2013-07-23 18:00:00,209,209,"Un-Christmas Eve"
"44272",2013,7,23,2003,1935,28,12,2302,70,"DL",87,"N6714Q","JFK","SLC",281,1990,19,35,2013-07-23 19:00:00,-1991,409,"Un-Christmas Eve"
"44273",2013,7,23,2003,1905,58,2227,2103,84,"9E",3433,"N932XJ","JFK","PIT",61,340,19,5,2013-07-23 19:00:00,224,224,"Un-Christmas Eve"
"44274",2013,7,23,2003,1824,99,2329,2129,120,"B6",1013,"N625JB","JFK","LGB",330,2465,18,24,2013-07-23 18:00:00,326,326,"Un-Christmas Eve"
"44275",2013,7,23,2004,1643,201,2200,1907,173,"EV",5601,"N748EV","LGA","CLT",76,544,16,43,2013-07-23 16:00:00,196,196,"Un-Christmas Eve"
"44276",2013,7,23,2005,1800,125,2107,1915,112,"US",2185,"N754UW","LGA","DCA",41,214,18,0,2013-07-23 18:00:00,102,102,"Un-Christmas Eve"
"44277",2013,7,23,2006,1730,156,2125,1848,157,"B6",2580,"N249JB","EWR","BOS",44,200,17,30,2013-07-23 17:00:00,119,119,"Un-Christmas Eve"
"44278",2013,7,23,2007,1909,58,2227,2200,27,"UA",1259,"N33209","LGA","IAH",183,1416,19,9,2013-07-23 19:00:00,220,220,"Un-Christmas Eve"
"44279",2013,7,23,2008,1920,48,2121,2100,21,"AA",361,"N3GSAA","LGA","ORD",114,733,19,20,2013-07-23 19:00:00,113,113,"Un-Christmas Eve"
"44280",2013,7,23,2008,1735,153,2145,1937,128,"YV",2751,"N938LR","LGA","CLT",79,544,17,35,2013-07-23 17:00:00,137,137,"Un-Christmas Eve"
"44281",2013,7,23,2009,1930,39,18,2248,90,"B6",71,"N607JB","JFK","SLC",280,1990,19,30,2013-07-23 19:00:00,-1991,409,"Un-Christmas Eve"
"44282",2013,7,23,2012,1855,77,2153,2059,54,"US",1473,"N537UW","LGA","CLT",77,544,18,55,2013-07-23 18:00:00,141,141,"Un-Christmas Eve"
"44283",2013,7,23,2016,1638,218,2137,1811,206,"EV",4300,"N11547","EWR","RIC",46,277,16,38,2013-07-23 16:00:00,121,121,"Un-Christmas Eve"
"44284",2013,7,23,2017,1742,155,2137,1908,149,"UA",1686,"N16732","EWR","BOS",42,200,17,42,2013-07-23 17:00:00,120,120,"Un-Christmas Eve"
"44285",2013,7,23,2018,2021,-3,2155,2200,-5,"UA",1464,"N38454","EWR","CLE",70,404,20,21,2013-07-23 20:00:00,137,137,"Un-Christmas Eve"
"44286",2013,7,23,2022,1815,127,2135,1945,110,"WN",2603,"N475WN","LGA","BNA",113,764,18,15,2013-07-23 18:00:00,113,113,"Un-Christmas Eve"
"44287",2013,7,23,2023,2005,18,2237,2149,48,"B6",105,"N587JB","JFK","ORD",118,740,20,5,2013-07-23 20:00:00,214,214,"Un-Christmas Eve"
"44288",2013,7,23,2023,1855,88,2329,2205,84,"VX",169,"N525VA","EWR","LAX",333,2454,18,55,2013-07-23 18:00:00,306,306,"Un-Christmas Eve"
"44289",2013,7,23,2024,2000,24,2124,2125,-1,"US",2189,"N749US","LGA","DCA",40,214,20,0,2013-07-23 20:00:00,100,100,"Un-Christmas Eve"
"44290",2013,7,23,2029,2040,-11,2222,2235,-13,"MQ",3603,"N711MQ","LGA","DTW",85,502,20,40,2013-07-23 20:00:00,193,193,"Un-Christmas Eve"
"44291",2013,7,23,2031,1825,126,2144,2009,95,"EV",5207,"N744EV","LGA","BGR",50,378,18,25,2013-07-23 18:00:00,113,113,"Un-Christmas Eve"
"44292",2013,7,23,2031,1901,90,2,2213,109,"B6",201,"N307JB","JFK","FLL",144,1069,19,1,2013-07-23 19:00:00,-2029,371,"Un-Christmas Eve"
"44293",2013,7,23,2031,2029,2,3,2340,23,"UA",1532,"N18243","EWR","SFO",357,2565,20,29,2013-07-23 20:00:00,-2028,372,"Un-Christmas Eve"
"44294",2013,7,23,2034,1845,109,2147,2030,77,"AA",359,"N505AA","LGA","ORD",115,733,18,45,2013-07-23 18:00:00,113,113,"Un-Christmas Eve"
"44295",2013,7,23,2035,1930,65,2252,2224,28,"DL",1485,"N3762Y","LGA","MCO",122,950,19,30,2013-07-23 19:00:00,217,217,"Un-Christmas Eve"
"44296",2013,7,23,2035,1936,59,2314,2233,41,"B6",1271,"N775JB","LGA","FLL",138,1076,19,36,2013-07-23 19:00:00,279,279,"Un-Christmas Eve"
"44297",2013,7,23,2037,1735,182,2205,1915,170,"WN",19,"N472WN","EWR","STL",125,872,17,35,2013-07-23 17:00:00,168,168,"Un-Christmas Eve"
"44298",2013,7,23,2040,1930,70,2354,2304,50,"UA",1481,"N17229","EWR","SFO",347,2565,19,30,2013-07-23 19:00:00,314,314,"Un-Christmas Eve"
"44299",2013,7,23,2042,1410,392,2244,1630,374,"FL",349,"N923AT","LGA","ATL",102,762,14,10,2013-07-23 14:00:00,202,202,"Un-Christmas Eve"
"44300",2013,7,23,2042,1915,87,2323,2205,78,"AA",791,"N3KJAA","LGA","DFW",196,1389,19,15,2013-07-23 19:00:00,281,281,"Un-Christmas Eve"
"44301",2013,7,23,2042,1920,82,2228,2045,103,"AA",1762,"N3HAAA","JFK","BOS",42,187,19,20,2013-07-23 19:00:00,186,186,"Un-Christmas Eve"
"44302",2013,7,23,2046,1859,107,2247,2121,86,"FL",778,"N956AT","LGA","ATL",100,762,18,59,2013-07-23 18:00:00,201,201,"Un-Christmas Eve"
"44303",2013,7,23,2047,1759,168,2324,2106,138,"DL",1585,"N970DL","LGA","MCO",129,950,17,59,2013-07-23 17:00:00,277,277,"Un-Christmas Eve"
"44304",2013,7,23,2047,1930,77,2301,2215,46,"DL",2041,"N361NW","JFK","ATL",102,760,19,30,2013-07-23 19:00:00,254,254,"Un-Christmas Eve"
"44305",2013,7,23,2047,2030,17,2158,2211,-13,"EV",5048,"N751EV","LGA","RIC",53,292,20,30,2013-07-23 20:00:00,111,111,"Un-Christmas Eve"
"44306",2013,7,23,2049,1900,109,6,2210,116,"DL",2159,"N3734B","JFK","MCO",124,944,19,0,2013-07-23 19:00:00,-2043,357,"Un-Christmas Eve"
"44307",2013,7,23,2049,2000,49,10,2310,60,"DL",2391,"N981DL","JFK","TPA",130,1005,20,0,2013-07-23 20:00:00,-2039,361,"Un-Christmas Eve"
"44308",2013,7,23,2049,2030,19,2209,2155,14,"WN",1271,"N443WN","EWR","MDW",109,711,20,30,2013-07-23 20:00:00,160,160,"Un-Christmas Eve"
"44309",2013,7,23,2050,2055,-5,2308,2324,-16,"EV",4351,"N29917","EWR","JAX",120,820,20,55,2013-07-23 20:00:00,258,258,"Un-Christmas Eve"
"44310",2013,7,23,2051,1906,105,2157,2032,85,"UA",1142,"N38727","EWR","BOS",42,200,19,6,2013-07-23 19:00:00,106,106,"Un-Christmas Eve"
"44311",2013,7,23,2054,1635,259,2224,1816,248,"EV",4702,"N14907","EWR","GSO",67,445,16,35,2013-07-23 16:00:00,170,170,"Un-Christmas Eve"
"44312",2013,7,23,2054,1900,114,2150,2016,94,"US",2187,"N751UW","LGA","DCA",37,214,19,0,2013-07-23 19:00:00,96,96,"Un-Christmas Eve"
"44313",2013,7,23,2055,2028,27,2343,2247,56,"B6",135,"N621JB","JFK","PHX",285,2153,20,28,2013-07-23 20:00:00,288,288,"Un-Christmas Eve"
"44314",2013,7,23,2059,1945,74,37,2238,119,"DL",1629,"N3731T","JFK","LAS",298,2248,19,45,2013-07-23 19:00:00,-2022,378,"Un-Christmas Eve"
"44315",2013,7,23,2059,2025,34,33,2324,69,"UA",771,"N525UA","JFK","LAX",329,2475,20,25,2013-07-23 20:00:00,-2026,374,"Un-Christmas Eve"
"44316",2013,7,23,2100,2059,1,2300,2312,-12,"EV",4370,"N11106","EWR","CHS",87,628,20,59,2013-07-23 20:00:00,200,200,"Un-Christmas Eve"
"44317",2013,7,23,2100,1829,151,2249,2033,136,"US",1973,"N538UW","EWR","CLT",80,529,18,29,2013-07-23 18:00:00,149,149,"Un-Christmas Eve"
"44318",2013,7,23,2100,2100,0,2157,2212,-15,"US",2191,"N732US","LGA","DCA",40,214,21,0,2013-07-23 21:00:00,57,57,"Un-Christmas Eve"
"44319",2013,7,23,2100,2057,3,2342,2359,-17,"UA",1241,"N33292","EWR","TPA",137,997,20,57,2013-07-23 20:00:00,242,242,"Un-Christmas Eve"
"44320",2013,7,23,2101,1830,151,2346,2140,126,"B6",305,"N662JB","EWR","FLL",137,1065,18,30,2013-07-23 18:00:00,245,245,"Un-Christmas Eve"
"44321",2013,7,23,2101,1939,82,14,2250,84,"UA",436,"N466UA","EWR","SEA",332,2402,19,39,2013-07-23 19:00:00,-2087,313,"Un-Christmas Eve"
"44322",2013,7,23,2101,2050,11,33,42,-9,"UA",1071,"N76528","EWR","BQN",191,1585,20,50,2013-07-23 20:00:00,-2068,332,"Un-Christmas Eve"
"44323",2013,7,23,2104,2019,45,1,2332,29,"UA",1680,"N24715","EWR","MIA",143,1085,20,19,2013-07-23 20:00:00,-2103,297,"Un-Christmas Eve"
"44324",2013,7,23,2109,1713,236,2324,1919,245,"EV",4678,"N16151","EWR","MSP",151,1008,17,13,2013-07-23 17:00:00,215,215,"Un-Christmas Eve"
"44325",2013,7,23,2111,1636,275,2259,1805,294,"B6",918,"N231JB","JFK","BOS",42,187,16,36,2013-07-23 16:00:00,148,148,"Un-Christmas Eve"
"44326",2013,7,23,2113,2059,14,23,12,11,"UA",1439,"N76519","EWR","LAX",335,2454,20,59,2013-07-23 20:00:00,-2090,310,"Un-Christmas Eve"
"44327",2013,7,23,2113,2054,19,7,2354,13,"UA",1682,"N78448","EWR","FLL",141,1065,20,54,2013-07-23 20:00:00,-2106,294,"Un-Christmas Eve"
"44328",2013,7,23,2115,1800,195,NA,1946,NA,"UA",1437,"N16701","LGA","ORD",NA,733,18,0,2013-07-23 18:00:00,NA,NA,"Un-Christmas Eve"
"44329",2013,7,23,2117,1830,167,2324,2055,149,"WN",1454,"N932WN","EWR","MSY",160,1167,18,30,2013-07-23 18:00:00,207,207,"Un-Christmas Eve"
"44330",2013,7,23,2120,1925,115,15,2243,92,"DL",2139,"N913DE","LGA","MIA",144,1096,19,25,2013-07-23 19:00:00,-2105,295,"Un-Christmas Eve"
"44331",2013,7,23,2120,1950,90,2237,2130,67,"AA",363,"N580AA","LGA","ORD",111,733,19,50,2013-07-23 19:00:00,117,117,"Un-Christmas Eve"
"44332",2013,7,23,2122,1959,83,2309,2140,89,"DL",975,"N954DL","LGA","PIT",54,335,19,59,2013-07-23 19:00:00,187,187,"Un-Christmas Eve"
"44333",2013,7,23,2123,2114,9,2358,2358,0,"UA",1178,"N76265","EWR","IAH",178,1400,21,14,2013-07-23 21:00:00,235,235,"Un-Christmas Eve"
"44334",2013,7,23,2125,2100,25,51,12,39,"DL",2065,"N390DA","JFK","FLL",137,1069,21,0,2013-07-23 21:00:00,-2074,326,"Un-Christmas Eve"
"44335",2013,7,23,2126,1910,136,42,2238,124,"DL",1091,"N329NB","JFK","SAT",200,1587,19,10,2013-07-23 19:00:00,-2084,316,"Un-Christmas Eve"
"44336",2013,7,23,2129,1835,174,2321,2010,191,"MQ",3674,"N524MQ","LGA","CLE",72,419,18,35,2013-07-23 18:00:00,192,192,"Un-Christmas Eve"
"44337",2013,7,23,2129,1702,267,2356,2003,233,"UA",1661,"N27722","LGA","IAH",181,1416,17,2,2013-07-23 17:00:00,227,227,"Un-Christmas Eve"
"44338",2013,7,23,2133,1620,313,8,1853,315,"9E",3341,"N934XJ","JFK","DTW",84,509,16,20,2013-07-23 16:00:00,-2125,275,"Un-Christmas Eve"
"44339",2013,7,23,2137,2100,37,49,22,27,"DL",2363,"N189DN","JFK","LAX",320,2475,21,0,2013-07-23 21:00:00,-2088,312,"Un-Christmas Eve"
"44340",2013,7,23,2137,2051,46,105,2358,67,"B6",165,"N534JB","JFK","PDX",333,2454,20,51,2013-07-23 20:00:00,-2032,368,"Un-Christmas Eve"
"44341",2013,7,23,2137,2000,97,2249,2112,97,"US",2142,"N952UW","LGA","BOS",37,184,20,0,2013-07-23 20:00:00,112,112,"Un-Christmas Eve"
"44342",2013,7,23,2138,2126,12,11,15,-4,"UA",1692,"N79521","EWR","MCO",122,937,21,26,2013-07-23 21:00:00,-2127,273,"Un-Christmas Eve"
"44343",2013,7,23,2139,2130,9,2253,2245,8,"MQ",3660,"N523MQ","LGA","BNA",105,764,21,30,2013-07-23 21:00:00,114,114,"Un-Christmas Eve"
"44344",2013,7,23,2140,1930,130,23,2239,104,"DL",1854,"N360NW","LGA","FLL",137,1076,19,30,2013-07-23 19:00:00,-2117,283,"Un-Christmas Eve"
"44345",2013,7,23,2140,2030,70,2307,2211,56,"9E",4127,"N8771A","JFK","IAD",44,228,20,30,2013-07-23 20:00:00,167,167,"Un-Christmas Eve"
"44346",2013,7,23,2141,1955,106,2331,2145,106,"MQ",3374,"N805MQ","JFK","RDU",69,427,19,55,2013-07-23 19:00:00,190,190,"Un-Christmas Eve"
"44347",2013,7,23,2141,2000,101,30,2307,83,"UA",1292,"N71411","EWR","FLL",135,1065,20,0,2013-07-23 20:00:00,-2111,289,"Un-Christmas Eve"
"44348",2013,7,23,2143,2007,96,134,2359,95,"UA",1244,"N75432","EWR","SJU",199,1608,20,7,2013-07-23 20:00:00,-2009,391,"Un-Christmas Eve"
